trail_id,park_id,trail_name,length,elevation_gain,route_type,latitude,longitude,gain_per_foot
10015096,247,Grand Pass Trail,22530.76,1788.8712,out and back,47.91836,-123.3822,0.079396844
10006966,79,Trail of the Shadows Trail,1126.538,11.8872,loop,46.75004,-121.81321,0.010551975
10453941,230,Carter Falls,4345.218,168.8592,out and back,46.76687,-121.7908,0.038860932
10028831,148,Grand Park Trail past Lake Eleanor,13035.654,435.864,out and back,46.99633,-121.6417,0.0334363
10005290,96,Sol Duc Falls Nature Trail to Appleton Pass Trail,15288.73,590.7024,out and back,47.95511,-123.83522,0.038636457
10235710,263,North Fork Skokomish River Trail,37819.49,1574.9016,out and back,47.51611,-123.32797,0.041642595
10236214,220,Trail of the Cedars Nature Walk,3057.746,21.9456,loop,48.67253,-121.24657,0.007177051
10235717,263,Black and White Lakes Primitive Trail,23979.166,1339.9008,loop,47.51523,-123.32909,0.055877704
10001814,148,Owyhigh Lakes Trail,12070.05,490.728,out and back,46.89089,-121.59658,0.040656667
10241407,247,Peabody Creek Trail,7563.898,303.8856,out and back,48.09987,-123.43007,0.04017579
10015972,198,Moraine Trail,4023.35,191.7192,out and back,46.78475,-121.74164,0.04765163
10294083,174,Phelps Lake,7081.096,302.9712,out and back,43.6558,-110.78132,0.042785916
10236082,253,Triple Lakes Trail,29772.79,1124.712,out and back,63.73319,-148.89682,0.037776507
10111790,166,Mowich Lake to Mystic Lake Trail,36692.953,2672.7913,out and back,46.93344,-121.86518,0.072842084
10017609,285,Deer Ridge Trail,14805.928,899.7696,out and back,47.9652,-123.19346,0.060770903
10240316,96,Third Beach to Hoh River,24622.902,610.8192,point to point,47.89044,-124.59899,0.024806954
10040050,189,Olympic Peninsula Loop Drive,529794.75,5096.8657,loop,47.02164,-122.90689,0.009620453
10009920,79,Madcap Falls Trail,4667.086,196.9008,out and back,46.76646,-121.79048,0.04218924
10013477,263,Wagonwheel Lake Trail,7885.766,1016.8128,out and back,47.51591,-123.32791,0.1289428
10042509,247,Mount Muller Trail,20921.42,1033.8816,loop,48.07577,-124.01309,0.049417373
10296333,198,Plummer Peak via Pinnacle Peak Trail,5149.888,439.8264,out and back,46.76844,-121.73141,0.08540504
10292276,79,Tahoma Creek Suspension Bridge,10138.842,441.96,out and back,46.78001,-121.8853,0.043590777
10264024,247,Moments in Time Trail,1126.538,2.7432,loop,48.05946,-123.79745,0.0024350712
10028811,198,Dead Horse Creek Trail,3540.548,220.98,out and back,46.78497,-121.7416,0.062414065
10235986,270,Berkeley Park Trail,11265.38,512.9784,out and back,46.91444,-121.64262,0.04553583
10292490,69,Spruce Nature Trail and Hall of Mosses Loop,3379.614,24.9936,loop,47.8602,-123.93449,0.007395401
10260901,270,Burroughs Mountain Loop Via Glacier Basin,16576.201,993.9528,loop,46.90221,-121.6428,0.05996264
10020862,247,Elwha River Trail,41360.04,1863.852,point to point,47.96785,-123.58248,0.045064077
10040077,247,Deer Park Road,18990.213,1357.884,point to point,48.04284,-123.33987,0.071504414
10012494,247,Grand Lake via Badger Valley Trail,13357.522,862.8888,out and back,47.9184,-123.38219,0.06459946
10235713,263,Gladys Divide Primitive Trail,26393.176,1424.94,out and back,47.51612,-123.32797,0.053988952
10272164,247,High Divide and Seven Lakes Basin,34761.742,2075.993,loop,47.95477,-123.83458,0.059720624
10015428,263,Mildred Lakes Trail,9977.908,903.732,out and back,47.57541,-123.26115,0.09057329
10014842,295,Fallsview Canyon Trail,2092.142,86.868,out and back,47.78962,-122.92835,0.04152108
10006172,198,Mazama Ridge Trail to Faraway Rock,8368.568,360.8832,out and back,46.78704,-121.73503,0.04312365
10010875,166,Paul Peak Trail,10138.842,416.9664,out and back,46.93472,-121.90727,0.041125644
10001924,247,Heather Park via Lake Angeles Trail,24301.033,2030.8824,loop,48.03896,-123.4314,0.08357186
10028978,295,Upper Dungeness Trail to Constance Pass trail Junction,31221.195,1385.9257,out and back,47.87802,-123.13701,0.044390537
10036342,13,Ipsut Creek Campground via Carbon River Trail,15610.598,194.7672,out and back,46.99489,-121.91588,0.012476601
10351434,247,Badger Valley to Grand Lake and Grand Pass Loop,13840.324,809.8536,loop,47.91827,-123.38221,0.058514062
10036357,13,Silver Forest Trail,3057.746,60.96,out and back,46.91431,-121.64181,0.019936252
10027707,270,Tipsoo Lake to American Ridge,25588.506,816.864,out and back,46.87433,-121.51667,0.031923085
10014490,79,Lake George Trail,14001.258,448.9704,out and back,46.78003,-121.88524,0.032066435
10467167,260,Continental Divide Snowmobile Route,54073.824,1437.7416,out and back,43.74729,-110.0074,0.026588494
10010430,285,Slab Camp Trail,8851.37,415.7472,out and back,47.9652,-123.19345,0.046969812
10003900,263,Four Stream Trail,11426.314,325.8312,out and back,47.51532,-123.32901,0.028515862
10338710,285,Upper Dungeness Trail to Handy Camp,10460.71,228.9048,out and back,47.87764,-123.13704,0.021882338
10014146,247,Boulder Lake Trail,19151.146,1127.76,out and back,47.98665,-123.65158,0.058887336
10033366,247,"Olympic Hot Springs, Appleton Pass, and Sol Duc Loop Trail",39106.96,2400.9097,loop,47.98648,-123.65145,0.06139341
10006614,247,West Elwha River Trail,9816.974,376.7328,out and back,48.01229,-123.5931,0.038375653
10038579,64,Enchanted Valley LaCrosse Basin O'Neill Pass Loop,81593.54,3363.7727,loop,47.57272,-123.57051,0.04122597
10035916,220,Fourth of July Pass via Panther Creek Trail,14966.862,759.8664,out and back,48.68838,-121.09453,0.050769918
10258682,247,Elk Mountain Trail Loop,6920.162,417.8808,loop,47.91849,-123.38205,0.060385983
10001692,79,Indian Henrys Hunting Ground Trail to Mirror Lakes,18990.213,1209.7512,out and back,46.7364,-121.85586,0.06370393
10235932,13,Carbon River Rain Forest Nature Trail,482.802,19.812,loop,46.99498,-121.91548,0.041035455
10005608,69,Hoh River Trail to Hoh Lake Trail,46027.125,1375.8672,out and back,47.86025,-123.93487,0.02989253
10434860,270,Emmons Moraine Trail,6759.228,274.9296,out and back,46.90199,-121.64489,0.040674705
10341357,270,Tipsoo Lake Loop,1287.472,11.8872,loop,46.86977,-121.51942,0.009232977
10000906,263,Elk Lake Trail,5632.69,147.828,out and back,47.57923,-123.12017,0.026244655
10258702,172,Sand Point Trail,9495.106,103.9368,out and back,48.15477,-124.66884,0.010946354
10300139,270,Deadhouse Creek Trail to Golden Gate Trail Loop,7724.832,492.8616,loop,46.78643,-121.73585,0.06380224
10040070,247,Olympic National Park Little River Trail,22208.893,1099.7184,out and back,48.05713,-123.50131,0.049517028
10035871,81,Ohanapecosh Hot Springs Trail,1609.34,15.8496,out and back,46.73258,-121.56891,0.009848509
10011283,247,Hurricane Hill Nature Trail to Little River Trail,24783.836,1514.856,out and back,47.9765,-123.51781,0.06112274
10013410,79,Kautz Creek Trail to Mirror Lakes,18990.213,1209.7512,out and back,46.73639,-121.85583,0.06370393
10030099,285,Bon Jon Pass OHV Route,51981.684,1189.9392,point to point,47.85856,-122.88835,0.02289151
10039945,198,Faraway Rock via Reflection Lakes,2092.142,106.9848,out and back,46.76895,-121.72436,0.05113649
10034421,247,North Fork of the Sol Duc Trail,30738.395,1550.8224,out and back,48.01079,-123.91106,0.05045229
10009179,198,Indian Bar Trail,23174.496,1454.8104,out and back,46.76539,-121.63566,0.06277636
10030059,96,Kalaloch to Browns Point Trail,9012.304,77.724,out and back,47.60532,-124.37168,0.00862421
10327444,99,Ruby Mountain Summit via Fourth of July and Thunder Creek Trail,23335.43,1949.8055,out and back,48.6854,-121.09254,0.08355559
10262829,99,Gorge Creek Falls Trail,804.67,11.8872,loop,48.70006,-121.21053,0.014772764
10337843,230,Reflection Lake to Narada Falls via Wonderland Trail,4828.02,228.9048,out and back,46.76854,-121.73162,0.047411732
10004099,96,Beach Trail 2,5632.69,16.764,out and back,47.56782,-124.36173,0.002976198
10007793,79,Emerald Ridge Trail,23174.496,1057.9608,out and back,46.77909,-121.88458,0.045651946
10032305,247,Obstruction Point Road,23818.232,875.9952,out and back,47.96953,-123.49397,0.036778346
10541134,247,Devil's Punchbowl via Spruce Railroad Trail,3862.416,43.8912,out and back,48.09319,-123.80257,0.011363665
10301663,247,Griff Creek Trail,7563.898,847.9536,out and back,48.01696,-123.58866,0.11210538
10012131,8,Wedding Rocks Trail,13357.522,227.9904,out and back,48.15246,-124.66813,0.017068315
10258695,201,Maple Glade Nature Trail,804.67,5.7912,loop,47.50517,-123.82119,0.007196988
10012888,64,Wynoochee Lake Shore Trail,23979.166,479.7552,loop,47.39007,-123.60344,0.020007167
10027189,8,Point of the Arches Trail,36049.215,865.9368,out and back,48.15452,-124.66891,0.024020962
10312533,13,Wonderland Trail Loop,144035.94,7752.8926,loop,46.93329,-121.86486,0.053826097
10008826,64,North Fork Quinault Trail,47958.332,1692.8593,out and back,47.57591,-123.64796,0.035298545
10001616,247,Barnes Creek Trail,28002.516,1318.8696,out and back,48.05805,-123.78922,0.047098257
10301673,247,Hurricane Hill,17541.807,1623.9744,out and back,48.01335,-123.58713,0.092577375
10248037,285,Upper Maynard Burn Way Trail,15449.664,1244.8032,loop,47.87803,-123.137,0.08057154
10235736,247,Wolf Creek Trail,23657.299,1321.9176,out and back,47.9682,-123.58261,0.05587779
10042537,295,Ranger Hole Trail,2574.944,59.7408,out and back,47.68163,-122.99405,0.023200814
10287968,68,Dalles Falls Trail,4184.284,316.992,out and back,47.04921,-121.5702,0.075757764
10259715,270,Muir Snowfield Ski Tour,13357.522,1412.748,out and back,46.78446,-121.74129,0.105764225
10041480,270,Sunrise Lake Trail,2253.076,118.872,loop,46.9176,-121.58773,0.052759875
10007155,198,Stevens Creek Trail,1931.208,130.7592,out and back,46.75997,-121.63921,0.0677085
10037523,96,Kalaloch Nature Trail,3218.68,13.716,loop,47.61273,-124.37558,0.004261374
10354495,270,Sunrise Nature Trail,2414.01,112.776,loop,46.91468,-121.64182,0.04671729
10035965,209,Olympic Coast North,32669.602,950.976,point to point,47.91951,-124.63782,0.029108895
10004594,13,Wonderland Trail: Mowich Lake Campground to Ipsut Creek Campground,15771.532,910.7424,out and back,46.93329,-121.86485,0.057745967
10264695,59,Mount Shuksan via the Fischer Chimneys Approach,25266.639,1939.7472,out and back,48.85009,-121.68649,0.07677108
10439918,270,Florence Peak Trail,11426.314,1126.8456,out and back,46.99496,-121.9155,0.09861846
10006589,87,Dosweallips Road to Constance Pass Trail,53108.22,2978.8103,out and back,47.7416,-123.04939,0.056089442
10360670,270,Dege Peak Trail,6598.294,237.744,out and back,46.91445,-121.64236,0.03603113
10008221,285,Lower Dungeness Trail,18346.477,766.8768,out and back,47.87802,-123.13699,0.041799676
10003894,170,Upper South Fork Skokomish Trail,10460.71,312.7248,out and back,47.4794,-123.45202,0.029895179
10268761,270,Hidden Lake Spur Via Palisades Lake Trail,9977.908,495.9096,out and back,46.9177,-121.58769,0.04970076
10004331,96,Lunch Lake Trail,23657.299,1324.9656,out and back,47.95486,-123.83479,0.05600663
10017085,247,Lillian Ridge Way Trail,12552.852,889.7112,loop,47.91832,-123.38225,0.07087722
10425956,295,Royal Basin - Royal Lake,24622.902,979.932,out and back,47.87861,-123.13693,0.03979758
10004182,96,Mink Lake Trail to Blackwood Lake,15127.796,1245.7177,out and back,47.96965,-123.86517,0.082346275
10289421,64,Enchanted Valley with O'Neil Pass Loop and Anderson Glacier Trek,74995.24,3106.8264,out and back,47.57273,-123.56998,0.04142698
10396366,270,Sunrise Backcountry Camp Loop,4345.218,83.82,loop,46.91416,-121.64274,0.019290172
10031744,64,Church Creek - Satsop Lakes Trail,7402.964,723.9,out and back,47.4491,-123.48942,0.09778516
10336270,68,Suntop Trail,1609.34,137.7696,out and back,47.04128,-121.59603,0.08560628
10010564,87,Main Fork Dosewallips River Trail,65661.07,2702.9663,out and back,47.74157,-123.04937,0.04116543
10032303,2,Lake Sundown Trail,15771.532,1191.768,out and back,47.513,-123.54366,0.075564496
10270687,96,Olympic National Park Traverse: Hoh to Quinault,151277.95,8369.808,point to point,47.86057,-123.93522,0.055327345
10341363,230,Silver Falls via Silver Falls Trail,804.67,40.8432,out and back,46.75154,-121.55744,0.050757702
10235740,64,Irely Lake Trail,3540.548,30.7848,out and back,47.56755,-123.65481,0.008694924
10038591,285,Baldy Trail,22369.826,1892.808,out and back,47.96515,-123.19349,0.08461434
10003085,96,Beach 1 Nature Trail,2735.878,10.9728,out and back,47.56765,-124.36139,0.0040107053
10034424,247,Mount Carrie: High Divide Trail Route,46831.793,2996.7937,out and back,47.95486,-123.83475,0.063990586
10259312,270,Old Mine Trail,4506.152,76.8096,out and back,46.99497,-121.91549,0.017045498
10342862,230,Mount Rainier Eastside Trail,11587.248,183.7944,out and back,46.75817,-121.55743,0.015861781
10374237,270,Glacier Basin to Burroughs Mountain to Wonderland Trail Loop,15610.598,962.8632,loop,46.90207,-121.6425,0.0616801
10038571,247,Aurora Ridge Trail,46509.926,2421.941,out and back,48.0644,-123.99621,0.052073635
10349411,270,"Glacier Vista via Avalanche Lily, DeadHorse Creek and Skyline Trail ",4667.086,277.9776,loop,46.7865,-121.73648,0.05956128
10235718,87,West Fork Dosewallips River Trail,51498.88,2017.776,out and back,47.7416,-123.04939,0.039180968
10009439,201,Queets River Trail,48763.004,350.8248,out and back,47.62403,-124.01517,0.007194487
10007427,285,Deadfall Trail,7402.964,618.744,out and back,47.89263,-122.98753,0.08358058
10241620,253,Bison Gulch,11265.38,1178.9664,out and back,63.80507,-148.95335,0.10465395
10308866,247,Press Expedition Traverse,78696.73,2361.8953,point to point,47.97207,-123.50822,0.030012624
10333191,270,Mystic Lake via Carbon River and Wonderland Trails,40555.367,1508.76,out and back,46.99498,-121.91548,0.037202474
10042525,247,Cameron Pass Trail,44900.586,2470.7087,out and back,47.94896,-123.25814,0.055026203
10361588,270,Emmons Glacier Summit via Glacier Basin Trail,25749.44,3111.7031,out and back,46.90206,-121.64227,0.12084547
10349884,247,Maiden Peak from Deer Park Campground,11265.38,515.7216,out and back,47.94984,-123.26487,0.045779336
10412408,198,Fourth Crossing Trail,965.604,69.7992,out and back,46.7897,-121.72653,0.07228553
10393513,79,Mildred Point via Wonderland Trail,14805.928,989.9904,out and back,46.75011,-121.81253,0.06686446
10295688,79,Tahoma Creek Suspension Bridge to Emerald Ridge Loop,19312.08,984.8088,loop,46.77839,-121.88297,0.050994445
10275065,270,Dege Peak and Frozen Lake via Sourdough Ridge Trail,13679.39,525.78,out and back,46.91737,-121.58869,0.03843593
10488736,270,"Skyline, Mazama Ridge, Wonderland and Lower Lakes Trail Loop",8529.502,371.856,loop,46.78629,-121.73403,0.043596447
10042522,87,Hayden Pass Trail,38141.36,1999.7928,point to point,47.72971,-123.14178,0.052431084
10022653,200,Queets River Road,43452.18,285.9024,out and back,47.53444,-124.22318,0.0065797023
10491932,87,Dosewallips River Road Trail,20277.684,559.9176,out and back,47.74158,-123.04937,0.027612504
10027810,201,Sam's River Trail,4506.152,18.8976,loop,47.6162,-124.0318,0.0041937334
10017037,166,Golden Lakes Trail,24783.836,1547.7744,out and back,46.93296,-121.86289,0.062450964
10033267,198,Goat Island Mountain Trail,14001.258,1178.9664,loop,46.88791,-121.61007,0.08420432
10485162,270,Reflection Lakes via Mazada Ridge Loop,10460.71,519.9888,loop,46.78574,-121.73531,0.049708746
10009787,247,Happy Lake Ridge Trail,30899.328,2351.837,out and back,47.98354,-123.6256,0.07611288
10248042,247,Gray Wolf Pass,52464.484,3132.7344,out and back,47.949,-123.25792,0.059711523
10259303,270,Forest Lake Via Huckleberry Creek and Sourdough Ridge Trails,8529.502,526.9992,out and back,46.91463,-121.64169,0.06178546
10271899,135,Old Wagon Trail,14805.928,557.784,out and back,48.38019,-120.83793,0.03767302
10235758,96,Oil City Trail,2896.812,20.7264,out and back,47.74944,-124.41896,0.0071549
10374240,270,Wonderland Trail to Shadow Lake,10299.776,607.7712,out and back,46.90211,-121.64231,0.059008192
10010321,247,Three Forks Trail,13035.654,987.8568,out and back,47.94863,-123.25866,0.075781144
10263219,135,Howard Lake via PCT,4667.086,207.8736,out and back,48.38008,-120.83826,0.044540342
10011656,64,Wynoochee Pass Trail,12230.984,837.8952,out and back,47.51158,-123.54607,0.06850595
10027109,198,Deer Creek Falls to Owyhigh Lakes Trail,14966.862,871.728,out and back,46.83372,-121.53505,0.058243874
10264747,69,Canyon Creek and Mink Lake Loop Trail,22691.693,1081.7352,loop,47.95475,-123.83461,0.04767098
10349886,247,Green Mountain from Deer Park Campground,4828.02,248.7168,out and back,47.94984,-123.26487,0.051515277
10344907,247,Badger Valley Trail to Grand Pass Trail Loop,16415.268,1015.8984,loop,47.91833,-123.38225,0.06188741
10326088,96,Hoh River and Jackson Creek Trail,5632.69,161.8488,out and back,47.85971,-123.93613,0.028733838
10027664,270,Fay Peak Trail,4023.35,388.9248,out and back,46.93274,-121.86306,0.0966669
10297308,230,Bench Lake,2092.142,84.7344,out and back,46.76775,-121.70792,0.040501263
10010629,64,Graves Creek Trail,28163.45,2115.9216,out and back,47.57276,-123.57004,0.07513006
10001575,198,Cowlitz Divide Trail,16737.137,934.8216,out and back,46.7371,-121.56679,0.055853136
10340671,270,Kautz to Longmire via Indian Henry's Hunting Ground,19473.014,1178.9664,point to point,46.73598,-121.85581,0.060543604
10009790,220,Stetattle Trail,10621.644,479.7552,out and back,48.71904,-121.14768,0.0451677
10002340,135,Bridge Creek Trail,22369.826,1111.9104,point to point,48.43243,-120.87163,0.049705815
10001076,96,Rugged Ridge Trail,8529.502,877.824,out and back,47.93765,-124.16679,0.1029162
10027143,220,Forbidden Peak Trail,11104.446,1652.9304,out and back,48.48056,-121.07977,0.14885302
10235723,247,Lost Pass Primitive Trail,70650.02,3567.9888,point to point,47.91849,-123.38209,0.0505023
10012395,64,Skyline Ridge Trail,87709.03,4897.831,out and back,47.56774,-123.65529,0.05584181
10030083,247,Olympic National Park Foothills Trail,9656.04,502.92,out and back,48.06456,-123.42747,0.052083462
10040524,64,Irely Lake Trail,3379.614,27.7368,out and back,47.56776,-123.65525,0.008207091
10015008,262,Pioneer Path Nature Trail,321.868,9.7536,loop,48.06473,-124.11549,0.030303106
10270991,247,Bovies Meadow Trail,643.736,1.8288,out and back,48.05695,-123.79984,0.002840916
10003705,285,Baldy Trail (historical) Via Gray Wolf Trail,28485.318,1903.7808,out and back,47.96708,-123.12743,0.06683376
10272166,247,High Divide Trail and Cat Basin Primitive Trail to Swimming Bear Lakeway Trail,35244.547,1881.8352,out and back,47.95473,-123.8346,0.053393655
10003007,96,Rugged Ridge to Indian Pass Trail,18668.344,1628.8512,out and back,47.9381,-124.16636,0.08725204
10035840,79,Westside Road and South Puyallup Trail,19794.883,614.7816,out and back,46.77861,-121.8837,0.031057604
10032315,87,Sunnybrook Meadows Trail,26393.176,2102.8152,out and back,47.72974,-123.14179,0.07967269
10477619,270,"Carbon Glacier, Mowich Lake and Itsup Creek Loop Trail",44578.72,1817.8271,loop,46.99496,-121.9155,0.040777914
10028964,247,Dodger Point via Long Ridge Trail,54073.824,3355.848,out and back,47.96785,-123.58244,0.062060487
10032308,170,O'Neil Pass via North Fork of Skokomish Trail,58579.977,2989.7832,loop,47.51591,-123.32789,0.051037632
10349887,247,Elk Mountain from Deer Pass Campground,17541.807,810.768,out and back,47.94983,-123.26489,0.046219185
10500496,254,Crystal Lake via Sourdough gap and Sheep Lake,12552.852,536.7528,out and back,46.8754,-121.5184,0.042759433
10297309,230,Castle Traverse,8690.436,739.7496,loop,46.76776,-121.70817,0.085122265
10020864,87,O'Neill Pass To Lake La Crosse Loop,74834.31,3477.768,out and back,47.74157,-123.04936,0.046472907
10475921,270,Mazama Ridge Trail via 4th Crossing Trail,5793.624,304.8,out and back,46.7901,-121.72674,0.052609555
10485374,230,Steven’s Canyon Waterfalls Trail,13196.588,538.8864,out and back,46.75992,-121.63936,0.040835284
10258696,170,Cascading Terraces Nature Trail,1126.538,11.8872,loop,47.57285,-123.57995,0.010551975
10263234,99,Little Beaver Trail via Hannegan Pass,51337.945,1825.752,point to point,48.91022,-121.592,0.035563402
10235731,247,Cameron Creek via Three Forks Trail,52947.285,3233.928,out and back,47.94896,-123.25807,0.061078258
10491201,220,Ptarmigan Traverse,49245.805,3323.844,point to point,48.4754,-121.07501,0.067494966
10011846,263,Six Ridge Trail,51981.684,3944.7217,out and back,47.57276,-123.57049,0.07588676
10272158,285,Cedar Lake Primitive Trail via Grey Wolf River,41199.105,2507.8943,out and back,47.94895,-123.25802,0.060872544
10024751,239,Mount Challenger: Challenger Glacier Route,56487.836,4985.9185,out and back,48.91017,-121.59214,0.088265345
10297405,283,Hellroaring Creek to Yellowstone River,3379.614,190.8048,out and back,44.94897,-110.45107,0.05645757
10298220,64,Olympic Traverse: North Fork to Hoh,159163.72,7503.871,point to point,47.57599,-123.64794,0.047145613
10534859,247,Mink Lake,8046.7,516.9408,out and back,47.97033,-123.86501,0.06424258
10528939,270,Sunrise to Mystic Lake via Wonderland Trail,28002.516,1456.944,out and back,46.91574,-121.64378,0.05202904
10527572,270,Longmire to Mowich Lake,56005.03,3522.8784,point to point,46.75012,-121.81246,0.06290289
10014423,96,Deer Lake and Little Divide Trail,21726.09,1107.948,out and back,47.95481,-123.83475,0.0509962
10031739,247,"Everett Peak, and Mount Appleton Loop Trail",27358.78,2167.7375,loop,47.98651,-123.65142,0.079233706
10469156,247,Hurricane Ridge to Heart of the Hills via Heather Park Trail,15127.796,559.9176,point to point,47.9704,-123.49405,0.037012503
10368934,63,Stiletto Lake via Twisp Pass Trail,28324.385,1246.9368,out and back,48.5049,-120.7188,0.044023436
10272165,247,Mink Lake Trail to Bogachiel River and Slide Peak Route #2,20116.75,1536.8016,out and back,47.96949,-123.86507,0.07639413
10484495,247,Elwha River and Lillian River Trails,20116.75,762.9144,out and back,47.96784,-123.58248,0.037924338
10332059,64,Ikeny Lake Trail to Big Creek Trail,20438.617,981.7608,out and back,47.56773,-123.65521,0.0480346
10352623,247,Grey Wolf Deer Loop,71776.56,4494.8857,loop,47.94902,-123.25838,0.06262331
10338708,285,Upper Dungeness Trail to Heather Creek Trail,22369.826,722.9856,out and back,47.87773,-123.137,0.03231968
10347402,247,Remanns Cabin to Dodger Point Lookout,21565.156,1347.8256,out and back,47.85604,-123.47025,0.06250016
10541288,96,Hoh River Trail to Mineral Creek Falls,8851.37,64.9224,out and back,47.8601,-123.93447,0.007334729
10000719,174,Cascade Canyon Trail,15610.598,343.8144,out and back,43.7672,-110.74426,0.022024423
10235870,174,Jenny Lake Trail,12391.918,221.8944,loop,43.75094,-110.72384,0.01790638
10008944,174,Taggart Lake Loop,6598.294,130.7592,loop,43.69309,-110.73286,0.019817123
10026864,283,"Mystic Falls, Fairy Creek and Little Firehole Loop",5632.69,184.7088,loop,44.48515,-110.85207,0.03279229
10272207,174,Delta Lake via Amphitheater Lake Trail,14484.06,709.8792,out and back,43.73484,-110.74153,0.049011067
10274625,283,Grand Prismatic Hot Spring,2574.944,60.96,out and back,44.51531,-110.8326,0.0236743
10005960,174,Surprise and Amphitheater Lakes Trail,14323.126,896.7216,out and back,43.73458,-110.74157,0.06260656
10008262,14,Hidden Falls Trail,7885.766,179.832,loop,43.75043,-110.72455,0.022804633
10028614,283,Upper Geyser Basin and Old Faithful Observation Point Loop,7242.03,73.7616,loop,44.46011,-110.83002,0.01018521
10006635,14,Phelps Lake Trail,11265.38,220.98,loop,43.62661,-110.77327,0.01961585
10272157,283,Specimen Ridge and Amethyst Mountain Trails,12874.72,498.9576,out and back,44.9124,-110.38709,0.038754832
10026575,283,Canyon Rim North Trail to Inspiration Point,12713.786,349.9104,out and back,44.70805,-110.50114,0.027522124
10015179,278,Lake Solitude Trail,25749.44,803.7576,out and back,43.78486,-110.72747,0.031214569
10026574,283,West Thumb Geyser Basin Trail,1609.34,17.9832,loop,44.41557,-110.57378,0.011174271
10258643,195,String Lake Trail,5954.558,79.8576,loop,43.78854,-110.73063,0.013411171
10261645,283,Mammoth Hot Springs Area Trail,5632.69,170.9928,loop,44.974,-110.70419,0.030357217
10278168,174,Taggart Lake and Bradley Lake Loop,9656.04,231.9528,loop,43.69286,-110.73287,0.024021525
10037263,283,Artists Paintpots Trail,1609.34,30.7848,loop,44.69631,-110.74102,0.019128835
10029421,283,Avalanche Peak Trail,7402.964,614.7816,out and back,44.47151,-110.14258,0.08304533
10005429,283,Old Faithful Geyser Loop Trail,1126.538,4.8768,loop,44.45952,-110.82641,0.0043290155
10041082,283,"Upper Falls, Lower Falls and Crystal Falls Trail",6115.492,140.8176,out and back,44.70805,-110.50117,0.023026371
10026558,14,Death Canyon to Patrol Cabin,11748.182,617.8296,out and back,43.65579,-110.7811,0.05258938
10259181,283,Brink of the Lower Falls Trail,1287.472,76.8096,out and back,44.71933,-110.49733,0.05965924
10006017,283,Midway Geyser Basin Trail,1287.472,16.764,loop,44.52844,-110.8362,0.013020866
10277548,283,Fairy Falls,7885.766,65.8368,out and back,44.51599,-110.83268,0.008348814
10284058,174,Inspiration Point via Jenny Lake Boat Shuttle,2896.812,124.968,out and back,43.767,-110.74415,0.043139838
10264161,283,Artist Point Trail,321.868,4.8768,out and back,44.72022,-110.47974,0.015151553
10012320,174,Bradley Lake Trail,8207.634,196.9008,loop,43.69315,-110.73297,0.023989959
10026579,283,Mud Volcano Trail,1126.538,34.7472,loop,44.62415,-110.43302,0.030844234
10037264,174,Leigh Lake Trail,11265.38,33.8328,out and back,43.78906,-110.73163,0.0030032543
10261649,283,Norris Geyser Basin Complete Loop Trail,4345.218,54.864,loop,44.726,-110.7015,0.012626294
10029412,283,Bunsen Peak,7081.096,390.7536,out and back,44.93227,-110.72788,0.055182643
10112082,160,Teton Crest Trail,41360.04,1166.7744,point to point,43.59711,-110.87089,0.028210187
10030528,174,The Grand Teton Loop Trail,50855.145,2105.8633,loop,43.7527,-110.7233,0.041409053
10036188,283,Lone Star Geyser Trail,8529.502,36.8808,out and back,44.44448,-110.8046,0.00432391
10014707,283,Fairy Creek Trail to Imperial Geyser,10460.71,117.9576,out and back,44.51478,-110.83235,0.011276253
10111810,283,Chittenden Road to Mount Washburn,9012.304,451.7136,out and back,44.82451,-110.44468,0.050121877
10034911,195,Colter Bay Lakeshore Trail,4023.35,25.908,loop,43.90306,-110.6443,0.00643941
10278321,283,Mystic Falls,3862.416,44.8056,out and back,44.48531,-110.85227,0.011600408
10017347,283,Elephant Back Mountain Trail,5793.624,241.7064,loop,44.55638,-110.40305,0.04171938
10003160,14,Garnet Canyon Trail to Cleft Falls,12391.918,688.848,out and back,43.73458,-110.74161,0.05558849
10003006,174,Paintbrush Canyon & String Lake Loop Trail to Lake Solitude,32830.535,1743.7607,loop,43.78488,-110.72746,0.05311399
10026576,283,Clear Lake Artist's Point Loop Trail,5471.756,116.7384,loop,44.71557,-110.49575,0.021334725
10120707,283,Biscuit Basin Interpretive Trail,1126.538,7.9248,loop,44.48496,-110.85223,0.0070346496
10000722,278,Paintbrush Divide and Lake Solitude,30899.328,1238.7072,loop,43.78818,-110.73054,0.040088482
10003083,283,Osprey Falls Trail,11909.116,551.9928,out and back,44.95621,-110.7017,0.046350442
10039034,283,Storm Point Loop,3701.482,24.9936,loop,44.55948,-110.32776,0.006752323
10264160,283,Red Rock Point via Red Point Trail,965.604,79.8576,out and back,44.72143,-110.48791,0.08270222
10233520,283,Tower Falls Trail,1448.406,76.8096,out and back,44.89205,-110.3867,0.053030435
10010116,283,Union Falls Trail,24783.836,590.7024,out and back,44.13139,-110.8205,0.02383418
10289379,174,Hidden Falls Trail,2253.076,67.9704,out and back,43.7673,-110.74414,0.030167824
10033839,283,Yellowstone Natural Bridge Trail,4667.086,38.7096,out and back,44.53333,-110.43837,0.008294169
10041077,174,Schwabacher's Landing Trail,2896.812,6.7056,out and back,43.71148,-110.67055,0.0023148204
