"trail_id","trail_name","park_name","latitude","longitude","length","elevation_gain","difficulty_rating","popularity","top"
10020579,"Tower Creek Trail","Yellowstone National Park",44.8896,-110.39146,11104.446,182.88,3,2.8222,0
10235734,"Eleanor Lake Trail","Yellowstone National Park",44.4704,-110.1427,643.736,2.7432,1,2.8179,0
10496321,"Bailey Homestead Loop","Indiana Dunes National Park",41.62449,-87.08932,1770.274,20.7264,1,2.8118,0
10258658,"Walhalla Ruins","Grand Canyon National Park",36.13336,-111.94147,160.934,0,1,2.7978,0
10293517,"McKittrock Canyon to Pine Springs","Guadalupe Mountains National Park",31.97727,-104.75221,35244.547,1918.716,3,2.7954,0
10297309,"Castle Traverse","Mount Rainier National Park",46.76776,-121.70817,8690.436,739.7496,5,2.7907,0
10270879,"Cuyahoga Valley Trail","Cuyahoga Valley National Park",41.23938,-81.53801,8207.634,89.916,1,2.7882,0
10270273,"Historic Stovepipe Well","Death Valley National Park",36.65905,-117.07939,321.868,0,1,2.7879,0
10365524,"Milam Gap and Lewis Falls Loop","Shenandoah National Park",38.5002,-78.44566,9977.908,331.9272,3,2.7866,0
10259216,"Sportsman Lake Crescent High Lake Trail Loop","Yellowstone National Park",45.01261,-111.08065,34439.875,885.7488,5,2.7854,0
10013141,"Rich Gap via Long Hungry Ridge Trail","Great Smoky Mountains National Park",35.46722,-83.87692,12070.05,999.744,5,2.7791,0
10359533,"Zeus and Moses","Canyonlands National Park",38.47595,-109.9204,2253.076,189.8904,1,2.7756,0
10333569,"Bison Gulch to Denali Visitors Center","Denali National Park",63.80495,-148.95416,15771.532,1385.9257,5,2.7746,0
10313599,"Snake Creek Overlook","Great Basin National Park",38.92609,-114.25169,2092.142,100.8888,3,2.7745,0
10038551,"Thurston Lava Tube Trail [CLOSED]","Hawaii Volcanoes National Park",19.41357,-155.2389,2111.9949,39,1,2.7717,0
10252779,"Burnt Hill Trail and Canyon View Trail Loop","Joshua Tree National Park",34.07513,-116.38798,9495.106,284.988,3,2.7621,0
10261044,"Parunuweap Pass Trail","Zion National Park",37.21749,-112.92368,10299.776,415.7472,5,2.7591,0
10236014,"Bear Lake Trail","Everglades National Park",25.14393,-80.92357,12552.852,2.7432,1,2.7516,0
10036694,"Spruce Mountain Loop Trail","Great Smoky Mountains National Park",35.56302,-83.16221,34439.875,1623.9744,5,2.7507,0
10035754,"East Kennedy Lake Trail","Kings Canyon National Park",36.79343,-118.66864,35566.414,2670.9624,5,2.7491,0
10381285,"Lower Quartz Lake via Quartz Creek Trail","Glacier National Park",48.72517,-114.22817,22208.893,400.812,1,2.7471,0
10037955,"Collie Ridge Loop","Mammoth Cave National Park",37.24757,-86.19074,16093.4,285.9024,1,2.7447,0
10263522,"McArthur Creek Loop Trail","Redwood National Park",41.28719,-124.05689,21565.156,822.96,3,2.7426,0
10020864,"O'Neill Pass To Lake La Crosse Loop","Olympic National Park",47.74157,-123.04936,74834.31,3477.768,5,2.7379,0
10324329,"Hale Farm Connector to Ohio & Erie Canal Towpath Trail","Cuyahoga Valley National Park",41.19402,-81.57763,4988.954,41.7576,1,2.7309,0
10355861,"Bumpass Hell from Kohm Yah-mah-nee visitor center","Lassen Volcanic National Park",40.43769,-121.53295,18507.41,824.7888,3,2.7295,0
10388810,"Kaleidoscope Canyon Trail","Death Valley National Park",35.90761,-116.62076,9334.172,452.9328,5,2.7228,0
10035416,"Bannock Ski Trail","Yellowstone National Park",45.00448,-109.98758,7724.832,60.96,1,2.7171,0
10340524,"Grand Ditch to Thunder Pass Trail","Rocky Mountain National Park",40.4803,-105.82228,17219.938,438.912,3,2.712,0
10405729,"Yellowstone Lake to Old Faithful via Southern Boundary","Yellowstone National Park",44.50569,-110.27556,233998.03,3375.9648,5,2.7105,0
10296241,"Tonahutu Creek and Granite Falls Trail","Rocky Mountain National Park",40.25664,-105.81465,30899.328,765.9624,3,2.7046,0
10265481,"Shoshone Lake Via Canoe","Yellowstone National Park",44.28265,-110.6287,47958.332,84.7344,3,2.696,0
10263333,"Loneman Lookout Trail","Glacier National Park",48.43683,-113.8027,22852.629,1176.8328,5,2.6954,0
10336696,"Crescent Lake to Buena Vista Lake","Yosemite National Park",37.56612,-119.53262,8368.568,350.8248,3,2.6934,0
10405346,"Sams Ridge, Hazel Mountain and Hannah Run Loop","Shenandoah National Park",38.61369,-78.25655,22530.76,1114.9584,5,2.6931,0
10344521,"Rendezvous Mountain Trail to String Lake","Grand Teton National Park",43.59597,-110.87359,69684.42,2160.7273,5,2.6842,0
10475921,"Mazama Ridge Trail via 4th Crossing Trail","Mount Rainier National Park",46.7901,-121.72674,5793.624,304.8,3,2.6828,0
10259232,"Lynn Camp Prong and Appalachian Trail Loop","Great Smoky Mountains National Park",35.61869,-83.67008,32669.602,1119.8352,5,2.681,0
10022546,"Deer Creek to Colorado River","Grand Canyon National Park",36.43467,-112.43005,29450.922,1792.8336,7,2.6804,0
10332755,"Palm Trail","Hawaii Volcanoes National Park",19.08609,-155.68402,14255.964,479.00003,1,2.6758,0
10340472,"Homans Path to Kane Path to Wild Gardens Path Loop","Acadia National Park",44.36319,-68.20715,3862.416,153.924,3,2.6625,0
10257651,"Tamarack Creek Trail","Yosemite National Park",37.78379,-119.74173,7885.766,143.8656,3,2.6594,0
10236356,"Lakeshore Trail via Fontana Dam","Great Smoky Mountains National Park",35.46129,-83.81097,52625.418,1690.7256,3,2.6568,0
10401028,"Appalachian Trail: Skyline Drive to Lewis Mountain","Shenandoah National Park",38.35792,-78.54655,13679.39,666.9024,3,2.6542,0
10291316,"Ekblom and Maah Daah Hey Trail","Theodore Roosevelt National Park",46.95908,-103.5029,24783.836,368.808,3,2.6486,0
10267224,"Ironwood Forest Picture Rocks Wash Trail","Saguaro National Park",32.32733,-111.13058,6276.426,83.82,3,2.6464,0
10038503,"Drake Lake Trail","Lassen Volcanic National Park",40.44314,-121.39745,7081.096,279.8064,3,2.6448,0
10431929,"Thomas Divide, Newton Bald and Mingus Creek Trail","Great Smoky Mountains National Park",35.58568,-83.39889,17702.74,407.8224,7,2.6437,0
10356648,"Young Lakes Trail","Yosemite National Park",37.87203,-119.37075,21726.09,585.8256,3,2.6387,0
10403960,"Teton Canyon Road","Grand Teton National Park",43.76045,-110.98733,12713.786,105.7656,3,2.634,0
10006893,"Blue Springs Trail","Grand Canyon National Park",36.04021,-111.82769,27358.78,721.7664,3,2.6336,0
10368591,"Anthony Creek Trail, Russell Field Trail, Appalachian Trail, and Bote Mountain Trail Loop","Great Smoky Mountains National Park",35.60495,-83.77005,23496.363,1108.8624,5,2.6335,0
10020646,"Harry Wade Road OHV Trail","Death Valley National Park",35.89917,-116.65586,50694.21,227.9904,1,2.6317,0
10343125,"High Sierra Trail to Lakes Trail","Sequoia National Park",36.5547,-118.74885,17702.74,913.7904,3,2.6308,0
10474893,"Buffalo Creek and Saw Hollow Loop","Mammoth Cave National Park",37.20563,-86.13903,19151.146,299.9232,3,2.6282,0
10264443,"Hemphill Bald via Caldwell Fork Trail","Great Smoky Mountains National Park",35.63132,-83.08812,25910.373,929.9448,5,2.6228,0
10257620,"Covington Trail","Joshua Tree National Park",34.09423,-116.37039,31382.13,555.9552,3,2.6175,0
10009407,"North Bass Trail","Grand Canyon National Park",36.33558,-112.34993,35888.28,2166.8232,7,2.6173,0
10033123,"Ireland Lake Trail","Yosemite National Park",37.87746,-119.33499,30577.46,729.996,3,2.6147,0
10111638,"Negro Hill Trail","Joshua Tree National Park",34.02376,-116.07768,1770.274,129.8448,3,2.6113,0
10010569,"Buffalo Plateau Trail","Yellowstone National Park",44.94902,-110.45044,30094.658,1270.7112,3,2.6078,0
10021733,"Johnson Canyon OHV Trail","Death Valley National Park",36.09819,-116.8455,37175.754,1596.8472,3,2.6064,0
10004318,"Marcus Trail","Guadalupe Mountains National Park",31.99556,-104.8324,21726.09,967.74,5,2.6038,0
10259013,"Golden Bee Mine Trail","Joshua Tree National Park",33.92521,-115.92883,6759.228,245.9736,7,2.6032,0
10273218,"Yosemite Valley East Loop","Yosemite National Park",37.74713,-119.59064,65982.94,3649.98,7,2.6017,0
10264047,"McKittrick Ridge","Guadalupe Mountains National Park",31.99349,-104.83409,22691.693,710.7936,5,2.6001,0
10262825,"Kaweah River Trail","Sequoia National Park",36.52104,-118.77138,35888.28,1725.7776,7,2.5781,0
10346542,"Newfound Gap Overlook to Campsite 49 via Appalachian Trail","Great Smoky Mountains National Park",35.61101,-83.42492,28968.12,1538.9352,3,2.5765,0
10042693,"Ledge Trail","Acadia National Park",44.31188,-68.33221,1448.406,127.7112,3,2.5753,0
10500519,"Spectacle Lakes via Ypsilon Lake Trail","Rocky Mountain National Park",40.40077,-105.62665,17380.871,974.7504,3,2.5737,0
10423168,"Shuckstack via Twenty Mile Loop","Great Smoky Mountains National Park",35.46736,-83.87677,19151.146,896.7216,5,2.5598,0
10304145,"Tall Trees Access Road","Redwood National Park",41.20819,-123.9933,19312.08,583.9968,3,2.559,0
10269469,"Morbid Mound Trail","Joshua Tree National Park",34.09317,-116.15598,1287.472,35.9664,3,2.558,0
10320168,"Furnace Mountain Jones and Doyles Rivers Loop","Shenandoah National Park",38.25761,-78.7719,29289.988,1317.9552,5,2.553,0
10485374,"Steven’s Canyon Waterfalls Trail","Mount Rainier National Park",46.75992,-121.63936,13196.588,538.8864,3,2.5493,0
10259172,"Bliss Pass via Slough Creek","Yellowstone National Park",44.94353,-110.30791,30255.592,1295.7048,5,2.5466,0
10001894,"Open Canyon Trail to Marion Lake","Grand Teton National Park",43.60738,-110.79301,40555.367,2051.9136,5,2.5447,0
10477074,"Cadillac North Ridge Trail to Cadilac South Ridge Trail","Acadia National Park",44.37859,-68.22942,8529.502,366.9792,3,2.5426,0
10235686,"Newfound Gap to Long Ridge Campsite","Great Smoky Mountains National Park",35.61047,-83.42583,18507.41,799.7952,5,2.5406,0
10259364,"South Canyon","Grand Canyon National Park",36.47407,-111.92809,17380.871,991.8192,7,2.5322,0
10005605,"Fielding Coal Creek Trail","Glacier National Park",48.28443,-113.45227,48923.938,2562.7583,5,2.5289,0
10515687,"Rowe's Glacier to Lost Lake via Lawn Lake Trail","Rocky Mountain National Park",40.40709,-105.62642,58579.977,2935.8335,7,2.5233,0
10263616,"Avalanche Pass Trail to Roaring River Via Kanawyers Trail","Kings Canyon National Park",36.7947,-118.58295,45705.258,2554.8335,7,2.5225,0
10111208,"Beech Gap Trail to McGee Springs","Great Smoky Mountains National Park",35.62122,-83.21094,11426.314,643.7376,7,2.5175,0
10258696,"Cascading Terraces Nature Trail","Olympic National Park",47.57285,-123.57995,1126.538,11.8872,1,2.5174,0
10026196,"Black Gap Wildlife Management Area Trail","Big Bend National Park",29.5622,-102.95257,2735.878,24.9936,3,2.5164,0
10319970,"Cabin Creek Trail","Sequoia National Park",36.64663,-118.81489,4023.35,119.7864,3,2.5114,0
10311750,"Chesler Park Loop Trail to the Joint and Druid Arch","Canyonlands National Park",38.15014,-109.80086,39750.7,1100.9376,3,2.5101,0
10027515,"Walker Lake Trail","Yosemite National Park",37.89058,-119.26233,25910.373,1215.8472,3,2.5081,0
10032086,"Pinto Lake Trail","Sequoia National Park",36.45331,-118.5968,24140.1,1753.8192,5,2.5064,0
10027565,"Vidette Meadow Trail","Kings Canyon National Park",36.77253,-118.34124,34439.875,1788.8712,5,2.5058,0
10382120,"Maple Springs, Raymer Hollow Trail, and Mill Branch Trail Loop","Mammoth Cave National Park",37.20574,-86.13906,21404.223,324.9168,3,2.5053,0
10353016,"Newfound Gap Loop via Goshen Prong to Sugarland Mountain","Great Smoky Mountains National Park",35.61123,-83.42527,46509.926,2023.872,5,2.5037,0
10269463,"Candlestein Pass Trail","Joshua Tree National Park",34.01195,-116.16811,6437.36,126.7968,1,2.5003,0
10263234,"Little Beaver Trail via Hannegan Pass","North Cascades National Park",48.91022,-121.592,51337.945,1825.752,5,2.4992,0
10235598,"Beard Cane Trail","Great Smoky Mountains National Park",35.64563,-83.80542,29772.79,865.9368,5,2.4985,0
10014643,"Elephant Tusk Trail","Big Bend National Park",29.12686,-103.207,29611.855,885.7488,5,2.4946,0
10347459,"Brooks Falls","Katmai National Park",58.55986,-155.77753,4667.086,63.7032,1,2.4937,0
10361121,"Sky Pond via Glacier Creek Loop","Rocky Mountain National Park",40.32038,-105.60837,22691.693,780.8976,5,2.49,0
10235664,"Indian Creek to Martin's Gap Trail","Great Smoky Mountains National Park",35.46399,-83.4346,23496.363,776.9352,5,2.4883,0
10396877,"Valley and River Trail Loop","Rocky Mountain National Park",40.27703,-105.85005,7885.766,79.8576,3,2.4849,0
10418476,"Apikuni Mountain","Glacier National Park",48.80544,-113.63455,10299.776,1250.8992,5,2.479,0
10235731,"Cameron Creek via Three Forks Trail","Olympic National Park",47.94896,-123.25807,52947.285,3233.928,5,2.4742,0
10527458,"Lakeshore and Tunnel Bypass Trail Loop","Great Smoky Mountains National Park",35.45897,-83.53783,5149.888,135.9408,1,2.4706,0
10268353,"Bishop Pass Trail","Kings Canyon National Park",37.16922,-118.56599,35083.613,1721.8152,5,2.4703,0
10027721,"Summit Lake to Kings Creek Trail","Lassen Volcanic National Park",40.49803,-121.42714,8207.634,194.7672,1,2.4651,0
10256928,"Terlingua Abaja Trail","Big Bend National Park",29.19795,-103.60364,1287.472,27.7368,1,2.4616,0
10349433,"Lakeshore Loop","Great Smoky Mountains National Park",35.459,-83.53779,74673.375,2406.7007,5,2.4589,0
10258933,"Lamar River Stock Cutoff Trail","Yellowstone National Park",44.86859,-110.17452,2896.812,21.9456,1,2.4569,0
10507386,"High and Star Dune Loop","Great Sand Dunes National Park and Preserve",37.73916,-105.51819,12713.786,403.86,3,2.4505,0
10014422,"Arizona Trail #36","Grand Canyon National Park",35.95748,-111.95498,27036.912,186.8424,5,2.4438,0
10269033,"South Bass to Hermits Rest via Tonto West","Grand Canyon National Park",36.18378,-112.37658,66465.74,2931.871,7,2.443,0
10327185,"Beech Gap Trail","Great Smoky Mountains National Park",35.62414,-83.21144,7724.832,582.7776,3,2.4358,0
10297048,"Appalachian Trail: Mount Cammerer to Clingmans Dome","Great Smoky Mountains National Park",35.77038,-83.11131,56648.77,3081.8328,5,2.4346,0
10405467,"Weakley Hollow Road to Corbin Hollow to Nicholson Hollow Loop","Shenandoah National Park",38.57072,-78.28694,18024.607,740.9688,3,2.4256,0
10348524,"Encinas Trail from Ez-Kim-In-Zin Picnic Area","Saguaro National Park",32.28555,-111.16965,11748.182,203.9112,3,2.4255,0
10263693,"Davenport Gap to Low Gap Loop Trail","Great Smoky Mountains National Park",35.7595,-83.10574,32830.535,1304.8488,5,2.4253,0
10259465,"Ka Lu'u o ka O'o Cinder Cone via Crater and Sliding Sands Trail [CLOSED]","Haleakala National Park",20.71449,-156.25085,27455.934,1676,3,2.4176,0
10270279,"Lower Telephone Canyon","Death Valley National Park",36.48687,-117.19928,7885.766,362.712,3,2.4162,0
10022580,"Bench Lake Trail","Kings Canyon National Park",37.00979,-118.32743,35888.28,2202.7896,7,2.4142,0
10491201,"Ptarmigan Traverse","North Cascades National Park",48.4754,-121.07501,49245.805,3323.844,5,2.4115,0
10265023,"Snake Den Ridge Trail to Low Den Gap Trail Loop","Great Smoky Mountains National Park",35.7559,-83.2076,42003.773,2182.9775,5,2.4052,0
10304636,"Tremont Thunderhead Prong Trail","Great Smoky Mountains National Park",35.61756,-83.66961,22852.629,1147.8768,5,2.4026,0
10005832,"Snyder Ridge Trail","Glacier National Park",48.6169,-113.87557,18829.277,774.8016,3,2.3963,0
10400643,"Mastodon Peak and Eagle Mountain","Joshua Tree National Park",33.73717,-115.81073,19794.883,832.7136,3,2.3923,0
10327580,"Grand Teton National Park Pathway","Grand Teton National Park",43.65123,-110.70768,17059.004,145.9992,1,2.3904,0
10348627,"Hayden’s Valley Loop","Yellowstone National Park",44.56153,-110.31591,34278.94,360.8832,3,2.3864,0
10268788,"Tanner and Beamer Trail","Grand Canyon National Park",36.03308,-111.85206,49567.67,2311.908,3,2.3848,0
10374420,"Appalachian Trail: Swift Run Gap to Rockfish Gap","Shenandoah National Park",38.3564,-78.54514,69845.36,2852.928,3,2.374,0
10268789,"Palisades Creek Trail","Grand Canyon National Park",36.033,-111.85214,36371.086,1998.8784,3,2.3739,0
10259359,"Powell Plateau Trail","Grand Canyon National Park",36.33552,-112.34981,8046.7,541.9344,3,2.3699,0
10311964,"Quail Mountain from Covington Crest Trailhead","Joshua Tree National Park",34.00958,-116.3057,14162.192,580.9488,3,2.3687,0
10422409,"Biscuit Basin to Goose Lake via Little Firehole","Yellowstone National Park",44.48498,-110.85309,26232.242,454.7616,3,2.3642,0
10038390,"Junction Meadow Via Kearsarge Pass and Bubbs Creek Trails","Kings Canyon National Park",36.77249,-118.34127,32186.8,1915.9728,5,2.3624,0
10266321,"The Farm Trail","Redwood National Park",41.52675,-124.07919,482.802,29.8704,1,2.3618,0
10308977,"East Rim Trail to Mystery Canyon","Zion National Park",37.27055,-112.93951,22047.957,3258.9216,5,2.359,0
10272462,"First Forest Point","Petrified Forest National Park",34.88782,-109.80781,7081.096,87.7824,3,2.3582,0
10465435,"Corbin Cabin via Nicholson Hollow and Appalachian Trail Loop","Shenandoah National Park",38.61574,-78.35051,6759.228,375.8184,3,2.3478,0
10254655,"Glenn Springs Trail","Big Bend National Park",29.17311,-103.15504,804.67,8.8392,1,2.3465,0
10041493,"Dream Lake Trail","Lassen Volcanic National Park",40.44319,-121.39741,2253.076,35.9664,1,2.3458,0
10263339,"Lake Isabel Trail","Glacier National Park",48.27489,-113.60325,53269.152,1196.9496,3,2.3449,0
10317681,"Cat Stairs","Great Smoky Mountains National Park",35.70277,-83.35788,11265.38,873.8616,3,2.3422,0
10264127,"Sugar Pine Grove Trail","Yosemite National Park",37.76352,-119.84258,8690.436,129.8448,1,2.3375,0
10259156,"Bechler Short Loop Trail","Yellowstone National Park",44.1493,-111.04691,12713.786,66.7512,3,2.3366,0
10262823,"Crescent Meadow to Tamarack Lake","Sequoia National Park",36.55465,-118.74871,46188.06,2685.8977,5,2.3312,0
10261755,"Valley View and Wild Dog Trails","Saguaro National Park",32.27707,-111.19774,4345.218,75.8952,3,2.33,0
10302108,"Bartlett River Trail","Glacier Bay National Park",58.4543,-135.86902,11104.446,266.7,1,2.33,0
10312153,"Tuolumne Meadows to Vogelsang Pass","Yosemite National Park",37.87729,-119.35326,33313.34,984.8088,5,2.3277,0
10002139,"John Muir Trail From Tioga Pass Road to the Merced River","Yosemite National Park",37.87335,-119.38266,26393.176,635.8128,5,2.3185,0
10021579,"Kab-Ash Trail","Voyageurs National Park",48.38966,-92.92133,24461.969,406.908,1,2.3172,0
10011986,"Falls River Basin Trail","Yellowstone National Park",44.14954,-111.04579,25266.639,239.8776,3,2.3052,0
10267812,"Flamingo to Coot Bay","Everglades National Park",25.14257,-80.92257,12070.05,1.8288,1,2.302,0
10297763,"Mount Guyot via Maddron Bald","Great Smoky Mountains National Park",35.76926,-83.26684,36210.15,1580.9976,5,2.3017,0
10003259,"Christian Point Trail","Everglades National Park",25.14418,-80.92382,8368.568,5.7912,1,2.2989,0
10303791,"Murphy Wash Trail","Canyonlands National Park",38.35498,-109.86367,13357.522,439.8264,3,2.2986,0
10420957,"Hetch Hechy Reservoir to Sierra Crest Backpacking Loop","Yosemite National Park",37.94643,-119.78756,142426.6,5573.8774,7,2.2955,0
10267055,"Bearpaw Meadow Via Paradise Ridge Trail","Sequoia National Park",36.46509,-118.67092,42647.51,2570.988,3,2.2945,0
10389245,"Peregrine Peak and Rainbow Falls via Alum Cave Trail","Great Smoky Mountains National Park",35.62955,-83.45154,27519.715,1455.7249,5,2.2862,0
10294566,"Yosemite High Country Open Loop","Yosemite National Park",37.82575,-119.4701,68557.88,2681.9353,5,2.2848,0
10468692,"Big Creek and Mt Sterling Loop","Great Smoky Mountains National Park",35.75188,-83.11022,44095.914,1487.7288,5,2.2809,0
10269474,"Love Land Wash","Joshua Tree National Park",34.00938,-116.05554,4345.218,151.7904,1,2.2786,0
10328712,"Fox Creek Falls","Rocky Mountain National Park",40.43058,-105.50073,8368.568,605.9424,5,2.2781,0
10371837,"Little Bridge Canyon Trail","Death Valley National Park",36.60106,-117.09666,9656.04,568.7568,5,2.2756,0
10476068,"Clingsman Dome Loop","Great Smoky Mountains National Park",35.55681,-83.49603,98974.41,3079.6992,7,2.2748,0
10029449,"Lost Spring Canyon","Arches National Park",38.80417,-109.51764,10460.71,140.8176,3,2.2732,0
10406148,"Laurel Falls via Little Greenbrier Trail","Great Smoky Mountains National Park",35.69409,-83.64606,20116.75,946.7088,5,2.2726,0
10235782,"Scoggins Wash Trail","Zion National Park",37.17054,-113.08121,20599.553,915.924,3,2.2718,0
10376686,"Wonsqueak Bike Path Loop","Acadia National Park",44.38077,-68.06554,5632.69,104.8512,1,2.2713,0
10291820,"Rocky Branch Trail","Shenandoah National Park",38.68098,-78.34378,4667.086,245.9736,1,2.2678,0
10407695,"Clark's Fork Canyon West End Trail","Yellowstone National Park",44.88282,-109.65128,9173.238,157.8864,1,2.2643,0
10011846,"Six Ridge Trail","Olympic National Park",47.57276,-123.57049,51981.684,3944.7217,7,2.2599,0
10394939,"Shantz, Vanover, Loma Verde, Cholla, Cactus Forest Trail Loop","Saguaro National Park",32.22095,-110.726,8207.634,37.7952,3,2.2593,0
10270249,"Tule Springs","Death Valley National Park",36.24328,-116.88165,804.67,0.9144,1,2.2589,0
10272158,"Cedar Lake Primitive Trail via Grey Wolf River","Olympic National Park",47.94895,-123.25802,41199.105,2507.8943,7,2.2578,0
10298446,"Peak 6965 - Kolob Canyons","Zion National Park",37.43534,-113.202,3540.548,255.7272,3,2.2531,0
10024751,"Mount Challenger: Challenger Glacier Route","North Cascades National Park",48.91017,-121.59214,56487.836,4985.9185,7,2.2506,0
10357581,"Sullivan Bay Trail","Voyageurs National Park",48.42524,-92.84532,2092.142,27.7368,1,2.2479,0
10005669,"Mount Holmes Trail","Yellowstone National Park",44.8382,-110.73258,34278.94,1055.8271,7,2.2477,0
10013224,"Rowdy Bend Trail","Everglades National Park",25.17508,-80.90501,8368.568,1.8288,1,2.2447,0
10259212,"Two Ocean Loop Trail","Yellowstone National Park",44.29706,-110.23416,79662.33,1036.9296,3,2.2398,0
10487502,"Deer Mountain Loop","Rocky Mountain National Park",40.38692,-105.60979,18185.543,610.8192,3,2.2389,0
10236048,"Upper Paddock Creek Trail","Theodore Roosevelt National Park",46.93194,-103.43163,24783.836,357.8352,3,2.2356,0
10267811,"Wilderness Waterway","Everglades National Park",25.14256,-80.92243,143070.33,5.7912,3,2.2335,0
10387901,"Rocky Mountain National Park River Trail","Rocky Mountain National Park",40.27714,-105.84988,6759.228,56.9976,3,2.2328,0
10040302,"Clark Range Viewpoint","Yosemite National Park",37.74499,-119.80146,4667.086,66.7512,3,2.222,0
10389243,"Trillium Gap, Grotto Falls, Brushy Mountain,  Bull Head Trail Loop","Great Smoky Mountains National Park",35.67578,-83.48589,26554.11,1279.8552,5,2.2213,0
10384539,"PCT: Crater Lake to Willamette Trailhead","Crater Lake National Park",42.87187,-122.16929,129551.87,3172.968,3,2.2205,0
10027722,"Corral Meadow Loop Trail","Lassen Volcanic National Park",40.48827,-121.42236,15771.532,561.7464,3,2.2192,0
10345950,"River and Tonahutu Creek Loop","Rocky Mountain National Park",40.2771,-105.8501,22369.826,437.9976,3,2.2168,0
10353479,"Firehole River Trail","Yellowstone National Park",44.52965,-110.83632,1448.406,2.7432,1,2.2164,0
10259196,"Cache Lake Trail","Yellowstone National Park",44.93221,-110.72804,18990.213,331.9272,3,2.2157,0
10258656,"Glade Creek Trail","Grand Teton National Park",44.08979,-110.72416,11426.314,176.784,3,2.2065,0
10037320,"Rowell Trailhead to Comanche Meadows","Kings Canyon National Park",36.72279,-118.7653,20116.75,964.9968,5,2.2062,0
10258674,"Fan Creek Trail","Yellowstone National Park",44.95078,-111.05892,19633.947,271.8816,1,2.2053,0
10007969,"Tiyo Point Trail","Grand Canyon National Park",36.22079,-112.06151,32669.602,503.8344,3,2.2046,0
10298220,"Olympic Traverse: North Fork to Hoh","Olympic National Park",47.57599,-123.64794,159163.72,7503.871,7,2.2025,0
10034327,"Marcus Peak Trail","Mount Rainier National Park",46.91761,-121.58777,13518.456,936.9552,3,2.2,0
10321953,"Anthony Creek, Bote Mountain, Eagle Creek, and Lakeshore to Hazel Creek","Great Smoky Mountains National Park",35.60569,-83.77627,32025.865,1189.9392,5,2.1976,0
10263509,"Homan Path loop","Acadia National Park",44.36327,-68.20723,2253.076,147.828,3,2.184,0
10017119,"Hannah Mountain Trail","Great Smoky Mountains National Park",35.54287,-83.8945,29129.055,886.968,3,2.1837,0
10419908,"Elkmont to Fontana Lake","Great Smoky Mountains National Park",35.65366,-83.58021,65178.27,2167.7375,5,2.1692,0
10294045,"Mount Sterling Backpacking Trail","Great Smoky Mountains National Park",35.75107,-83.1095,44417.785,2534.7168,5,2.1685,0
10370293,"Death Canyon Trailhead to Jenny Lake Dock","Grand Teton National Park",43.65579,-110.7811,51498.88,1911.7056,3,2.167,0
10486777,"War Dance Falls and Bench Lake via North Inlet Trail","Rocky Mountain National Park",40.25655,-105.81469,22691.693,642.8232,5,2.1633,0
10026571,"Heart Lake and the Two Ocean Plateau Loop Trail","Yellowstone National Park",44.31735,-110.59824,96238.53,1700.784,5,2.161,0
10376904,"Langes Run and Butler’s Trail Loop","Cuyahoga Valley National Park",41.2123,-81.54555,3057.746,61.8744,1,2.16,0
10264130,"Westfall Meadows Trail","Yosemite National Park",37.67034,-119.62806,5310.822,97.8408,1,2.1597,0
10534859,"Mink Lake","Olympic National Park",47.97033,-123.86501,8046.7,516.9408,3,2.1586,0
10291229,"Tamarack Flat to Yosemite Valley","Yosemite National Park",37.75212,-119.73696,25749.44,1084.7832,7,2.155,0
10001820,"Gable Pass Trail via Otatso Creek","Glacier National Park",48.94736,-113.50028,48280.2,1968.7032,3,2.1546,0
10418330,"Big SEKI Loop","Kings Canyon National Park",36.79608,-118.58322,233676.17,10944.759,7,2.1531,0
10528939,"Sunrise to Mystic Lake via Wonderland Trail","Mount Rainier National Park",46.91574,-121.64378,28002.516,1456.944,3,2.1482,0
10404669,"Long Bunk Trail via Mount Sterling Trail","Great Smoky Mountains National Park",35.70024,-83.09743,16254.334,675.7416,3,2.139,0
10259210,"Yellowstone Lake to Heart Lake Trail","Yellowstone National Park",44.50589,-110.27583,79501.4,912.876,5,2.1384,0
10326033,"Pine Hill Gap, Nicholson Hollow, Corbin Hollow, Weakley Hollow Fire Road","Shenandoah National Park",38.57105,-78.2865,24783.836,1140.8665,5,2.1359,0
10259085,"McCabe Lakes Trail","Yosemite National Park",38.10867,-119.27884,47958.332,1737.9696,3,2.1287,0
10041078,"Pitchstone Plateau Trail","Yellowstone National Park",44.13147,-110.82062,29129.055,685.8,3,2.1252,0
10258762,"Turbid Lake Trail","Yellowstone National Park",44.50636,-110.27592,21082.354,337.7184,3,2.1197,0
10528381,"Generals Highway Scenic Drive","Sequoia National Park",36.48604,-118.83767,73707.77,2566.7207,1,2.1094,0
10254656,"Rooney's Place trail","Big Bend National Park",29.09906,-103.07076,1126.538,1.8288,1,2.1046,0
10376706,"Frazer Point via Frazer Creek Bike Path","Acadia National Park",44.37979,-68.06638,3218.68,51.816,1,2.1022,0
10258931,"Agate Creek","Yellowstone National Park",44.91214,-110.38741,20599.553,866.8512,5,2.1013,0
10370110,"Fawn Lake via Fawn Pass Trail","Yellowstone National Park",44.93217,-110.72791,17380.871,340.7664,3,2.095,0
10405628,"Lava Creek to Suspension Bridge","Yellowstone National Park",44.94085,-110.6321,14805.928,374.904,3,2.0877,0
